iterationnode_indexbranch_start_timebranch_end_timestart_stateend_statetransition_timetransition_typeparent_indexchild1_indexchild2_index
100114.454800514.4548anagenetic85NANA
110114.454800514.4548anagenetic85NANA
120114.4548003214.4548anagenetic85NANA
120114.45480321614.4539anagenetic85NANA
120114.4548016514.3457anagenetic85NANA
130114.454800514.4548anagenetic85NANA
140114.454800514.4548anagenetic85NANA
150114.454800514.4548anagenetic85NANA
160114.4548004014.4548anagenetic85NANA
160114.45480402014.4546anagenetic85NANA
160114.4548020514.4546anagenetic85NANA
170114.4548001214.4548anagenetic85NANA
170114.4548012014.4499anagenetic85NANA
170114.454800169.99255anagenetic85NANA
170114.454801657.50754anagenetic85NANA
180114.454800514.4548anagenetic85NANA
190114.4548005514.4548anagenetic85NANA
190114.45480554014.4542anagenetic85NANA
190114.45480402014.4539anagenetic85NANA
190114.4548020514.4536anagenetic85NANA
200114.454800514.4548anagenetic85NANA
210114.4548005214.4548anagenetic85NANA
210114.45480523314.4548anagenetic85NANA
210114.45480331714.4548anagenetic85NANA
210114.4548017514.4545anagenetic85NANA
220114.454800514.4548anagenetic85NANA
230114.454800514.4548anagenetic85NANA
230114.454805164.39143anagenetic85NANA
230114.4548016313.47761anagenetic85NANA
230114.4548031173.4298anagenetic85NANA
230114.454801752.16402anagenetic85NANA
240114.454800514.4548anagenetic85NANA
250114.4548006114.4548anagenetic85NANA
250114.45480615214.4545anagenetic85NANA
250114.45480523914.4544anagenetic85NANA
250114.45480392014.4526anagenetic85NANA
250114.4548020514.4501anagenetic85NANA
260114.454800514.4548anagenetic85NANA
270114.4548005914.4548anagenetic85NANA
270114.45480595314.4548anagenetic85NANA
270114.45480533714.4547anagenetic85NANA
270114.45480371614.4543anagenetic85NANA
270114.4548016513.8811anagenetic85NANA
280114.454800514.4548anagenetic85NANA
290114.4548003114.4548anagenetic85NANA
290114.45480311614.4547anagenetic85NANA
290114.4548016014.148anagenetic85NANA
290114.45480058.58548anagenetic85NANA
300114.454800514.4548anagenetic85NANA
310114.454800169.21332anagenetic85NANA
310114.454801656.49307anagenetic85NANA
320114.4548003714.4548anagenetic85NANA
320114.45480371614.4547anagenetic85NANA
320114.4548016514.4449anagenetic85NANA
330114.4548004314.4548anagenetic85NANA
330114.45480432814.4548anagenetic85NANA
330114.45480281214.4548anagenetic85NANA
330114.4548012014.4547anagenetic85NANA
330114.454800166.46879anagenetic85NANA
330114.454801656.32991anagenetic85NANA
340114.4548003414.4548anagenetic85NANA
340114.45480341614.4546anagenetic85NANA
340114.4548016514.1098anagenetic85NANA
350114.454800514.4548anagenetic85NANA
360114.4548003814.4548anagenetic85NANA
360114.45480382014.4544anagenetic85NANA
360114.4548020514.4543anagenetic85NANA
370114.454800514.4548anagenetic85NANA
380114.454800514.4548anagenetic85NANA
390114.454800514.4548anagenetic85NANA
400114.454800514.4548anagenetic85NANA
400114.454805182.43673anagenetic85NANA
400114.454801852.30227anagenetic85NANA
410114.454800514.4548anagenetic85NANA
420114.454800514.4548anagenetic85NANA
430114.4548005414.4548anagenetic85NANA
430114.45480543814.4544anagenetic85NANA
430114.45480382014.454anagenetic85NANA
430114.4548020514.4515anagenetic85NANA
440114.4548001714.4548anagenetic85NANA
440114.4548017514.4541anagenetic85NANA
450114.454800914.4548anagenetic85NANA
